"code_module","code_presentation","id_student","id_site","date","sum_click"
"FFF","2013B",139949,526738,-4,15
"FFF","2013B",553325,527182,150,1
"FFF","2013B",35544,527469,42,1
"DDD","2013B",2615892,547951,7,1
"FFF","2013B",560431,526738,67,1
"FFF","2013B",557445,526797,186,7
"FFF","2013B",554940,526823,51,3
"FFF","2013B",399895,526796,161,2
"FFF","2013B",247856,526738,107,1
"DDD","2013B",2543267,547674,33,1
"FFF","2013B",519715,527163,1,3
"FFF","2013B",481367,526737,13,1
"DDD","2013B",528846,547867,53,2
"FFF","2013B",1531287,527218,15,1
"DDD","2013B",397405,547272,44,2
"FFF","2013B",560404,527170,129,1
"FFF","2013B",383907,527111,152,77
"FFF","2013B",545229,527114,10,3
"DDD","2013B",498320,547548,25,16
"FFF","2013B",418998,526721,51,1
"FFF","2013B",539440,527231,77,2
"DDD","2013B",92775,547272,-4,1
"DDD","2013B",491693,547272,52,3
"FFF","2013B",111775,526721,177,1
"FFF","2013B",405219,527316,172,1
"FFF","2013B",557388,527225,124,1
"DDD","2013B",474633,547967,-7,1
"FFF","2013B",534913,526721,128,5
"DDD","2013B",536536,547303,80,1
"DDD","2013B",112245,547867,-11,1
"BBB","2013B",551080,542795,199,4
"FFF","2013B",410874,526721,11,7
"FFF","2013B",555609,527438,51,1
"DDD","2013B",2672686,547630,122,1
"FFF","2013B",435043,526738,-1,16
"FFF","2013B",558018,526721,236,2
"FFF","2013B",522850,526721,112,4
"FFF","2013B",514675,527109,148,2
"FFF","2013B",556126,526739,27,2
"FFF","2013B",558851,527231,-13,1
"DDD","2013B",465260,547550,131,2
"FFF","2013B",1411562,527507,2,1
"FFF","2013B",542653,526824,9,1
"FFF","2013B",554813,527177,137,1
"FFF","2013B",244114,526721,137,1
"FFF","2013B",557177,527113,222,4
"FFF","2013B",501755,526821,45,6
"FFF","2013B",2197511,527390,151,1
"BBB","2013B",511515,542807,0,3
"DDD","2013B",399450,547927,90,1
"FFF","2013B",389773,527184,152,1
"FFF","2013B",557710,527228,71,2
"DDD","2013B",492177,547868,12,1
"DDD","2013B",481350,547748,37,1
"BBB","2013B",550106,542811,7,2
"BBB","2013B",476710,542864,9,1
"FFF","2013B",551058,527185,117,2
"DDD","2013B",502554,547272,29,1
"FFF","2013B",529240,527180,85,2
"FFF","2013B",999174,527109,89,22
"FFF","2013B",422087,526838,11,2
"FFF","2013B",428932,527179,65,2
"FFF","2013B",128142,526738,11,1
"BBB","2013B",1923618,542808,28,1
"DDD","2013B",539186,547825,4,1
"FFF","2013B",550651,527428,25,1
"FFF","2013B",557840,526721,191,5
"FFF","2013B",542506,526789,157,17
"BBB","2013B",536726,542811,46,3
"BBB","2013B",511459,542892,87,1
"FFF","2013B",438452,526754,208,20
"FFF","2013B",111775,526831,74,3
"DDD","2013B",532565,547937,193,1
"FFF","2013B",928248,526721,218,32
"FFF","2013B",419791,527204,5,1
"BBB","2013B",123860,542811,129,3
"DDD","2013B",166713,547272,135,10
"DDD","2013B",556369,547272,47,5
"FFF","2013B",527622,526721,16,9
"FFF","2013B",529870,527113,81,1
"BBB","2013B",556292,542864,156,1
"FFF","2013B",1464952,526738,168,2
"DDD","2013B",504819,547934,220,1
"BBB","2013B",550381,542807,187,1
"FFF","2013B",548948,527114,8,1
"DDD","2013B",494919,547303,18,3
"DDD","2013B",356257,547658,78,1
"DDD","2013B",43284,547550,131,4
"FFF","2013B",535052,527134,-18,3
"FFF","2013B",530445,526742,151,16
"FFF","2013B",546583,526721,2,1
"DDD","2013B",546221,547931,167,2
"FFF","2013B",53709,526738,33,3
"FFF","2013B",541521,526789,167,2
"FFF","2013B",185496,526738,41,2
"FFF","2013B",558018,526721,119,4
"DDD","2013B",249423,547937,115,1
"FFF","2013B",553963,526721,21,2
"BBB","2013B",534698,542807,158,1
"DDD","2013B",2377623,547545,193,3
"FFF","2013B",351034,526738,143,8
"FFF","2013B",559335,527219,53,1
"FFF","2013B",548459,526738,87,2
"FFF","2013B",2231810,527105,72,1
"FFF","2013B",302924,527197,-4,4
"FFF","2013B",554620,527203,46,1
"FFF","2013B",559770,527186,128,12
"BBB","2013B",232695,543091,-8,1
"BBB","2013B",511515,543088,51,1
"FFF","2013B",437872,527203,128,1
"BBB","2013B",1903527,542811,189,1
"DDD","2013B",546000,547546,38,3
"FFF","2013B",379558,526860,220,1
"FFF","2013B",149680,526834,222,4
"FFF","2013B",119353,526738,67,3
"FFF","2013B",560585,526738,133,3
"BBB","2013B",543970,542807,41,8
"FFF","2013B",334224,527176,-17,1
"FFF","2013B",530558,527113,79,1
"FFF","2013B",1720712,526737,-1,1
"FFF","2013B",314548,527169,211,1
"BBB","2013B",110881,542864,213,1
"FFF","2013B",548759,527114,52,1
"FFF","2013B",498554,526768,80,10
"BBB","2013B",351271,542799,130,1
"BBB","2013B",2581528,543324,232,1
"DDD","2013B",542054,547303,57,1
"BBB","2013B",537473,542807,99,4
"BBB","2013B",353093,543050,129,2
"BBB","2013B",546909,543091,1,1
"BBB","2013B",74734,543055,14,2
"FFF","2013B",2389267,526735,136,1
"DDD","2013B",121390,547944,36,1
"BBB","2013B",561458,542811,223,1
"BBB","2013B",544532,542894,138,1
"BBB","2013B",478444,542893,123,2
"BBB","2013B",416007,542864,114,2
"FFF","2013B",548759,526783,116,1
"FFF","2013B",531629,526762,122,2
"DDD","2013B",530234,547545,201,4
"FFF","2013B",501493,526721,34,1
"BBB","2013B",2635505,542864,34,2
"BBB","2013B",361603,543055,46,1
"FFF","2013B",558597,527156,4,1
"DDD","2013B",480207,547699,222,1
"DDD","2013B",516281,547937,-6,2
"FFF","2013B",2521655,527441,120,2
"DDD","2013B",373369,547907,29,1
"BBB","2013B",2569163,542864,53,6
"FFF","2013B",536930,527115,18,1
"BBB","2013B",518904,543113,14,1
"DDD","2013B",92775,547303,-3,58
"FFF","2013B",314507,526721,70,1
"DDD","2013B",550064,547306,150,1
"BBB","2013B",523012,543068,-6,2
"DDD","2013B",467413,547774,49,1
"DDD","2013B",547897,547872,-13,1
"FFF","2013B",548087,527204,19,2
"FFF","2013B",479922,526738,14,1
"FFF","2013B",534792,526845,65,24
"FFF","2013B",554331,526721,120,1
"FFF","2013B",551212,526793,38,1
"BBB","2013B",2377567,542795,40,1
"DDD","2013B",291133,547275,101,2
"FFF","2013B",543019,527169,206,1
"FFF","2013B",560207,526839,111,3
"FFF","2013B",554256,527354,45,1
"FFF","2013B",510186,526735,215,1
"FFF","2013B",546329,527446,84,1
"FFF","2013B",541521,526738,227,2
"FFF","2013B",281651,527113,184,45
"BBB","2013B",335910,542811,29,2
"DDD","2013B",550604,547859,142,2
"FFF","2013B",387174,527169,45,1
"DDD","2013B",356257,547556,44,3
"FFF","2013B",291159,527169,34,1
"DDD","2013B",2624720,547557,134,3
"DDD","2013B",246652,547730,125,1
"FFF","2013B",497855,526739,-11,1
"FFF","2013B",556540,526738,1,6
"DDD","2013B",544226,547546,25,9
"FFF","2013B",529834,527204,45,2
"FFF","2013B",535662,527178,61,1
"FFF","2013B",529240,527486,17,1
"FFF","2013B",111775,527114,0,1
"FFF","2013B",371787,526796,124,11
"FFF","2013B",320251,527203,72,1
"BBB","2013B",152910,542811,123,3
"FFF","2013B",497410,527197,0,1
"FFF","2013B",560425,526853,121,11
"FFF","2013B",2510667,527169,208,3
"DDD","2013B",435423,547875,55,1
"DDD","2013B",510530,547745,122,1
"BBB","2013B",555667,542811,11,1
"FFF","2013B",255344,527507,158,2
"DDD","2013B",503120,547946,225,2
"FFF","2013B",559760,527129,36,3
"FFF","2013B",504243,526721,-11,1
"DDD","2013B",548069,547928,17,2
"BBB","2013B",539572,542799,165,1
"FFF","2013B",553100,526721,17,7
"FFF","2013B",485768,527114,46,1
"FFF","2013B",558907,527242,74,1
"FFF","2013B",530944,527261,142,1
"FFF","2013B",484947,527169,87,1
"FFF","2013B",538202,526801,220,4
"DDD","2013B",249996,547967,109,2
"DDD","2013B",438662,547303,58,7
"FFF","2013B",234727,527524,139,1
"FFF","2013B",378950,527187,147,1
"FFF","2013B",96729,526741,222,1
"DDD","2013B",138709,547837,16,3
"FFF","2013B",560072,527111,215,3
"FFF","2013B",542653,526721,224,4
"FFF","2013B",431268,526721,19,3
"BBB","2013B",401339,542799,143,1
"FFF","2013B",254325,527186,128,1
"FFF","2013B",533134,526819,88,2
"DDD","2013B",550762,547303,64,2
"BBB","2013B",546632,542811,39,2
"DDD","2013B",160005,547275,219,3
"DDD","2013B",413934,547960,114,1
"DDD","2013B",309580,547966,53,1
"FFF","2013B",147168,526738,9,7
"DDD","2013B",538701,547557,150,2
"DDD","2013B",542054,547542,125,4
"BBB","2013B",517474,542811,51,3
"DDD","2013B",524160,547309,6,1
"FFF","2013B",299237,526821,20,1
"BBB","2013B",559495,542807,105,61
"FFF","2013B",465312,527115,22,9
"DDD","2013B",542293,547273,35,1
"FFF","2013B",282879,526721,103,6
"FFF","2013B",508749,527169,95,2
"FFF","2013B",554558,526789,211,6
"DDD","2013B",234740,547303,46,10
"FFF","2013B",534892,527218,2,1
"FFF","2013B",423601,526741,190,12
"DDD","2013B",515046,547948,147,1
"BBB","2013B",539253,542807,10,2
"BBB","2013B",478873,543055,40,1
"FFF","2013B",527685,527472,68,1
"BBB","2013B",550209,542795,148,5
"FFF","2013B",422087,526721,201,1
"DDD","2013B",540686,547937,200,2
"FFF","2013B",534037,527203,215,1
"FFF","2013B",331883,526738,17,1
"BBB","2013B",476596,542797,63,1
"DDD","2013B",543860,547947,217,1
"DDD","2013B",527323,547824,109,1
"BBB","2013B",492590,543091,-9,1
"FFF","2013B",1034674,527118,137,1
"FFF","2013B",496491,526792,40,1
"DDD","2013B",536261,547812,144,1
"DDD","2013B",554885,547785,167,1
"DDD","2013B",270435,547958,26,2
"FFF","2013B",420699,527178,61,1
"FFF","2013B",476845,526849,87,6
"DDD","2013B",55242,547548,26,1
"FFF","2013B",554852,526749,69,1
"DDD","2013B",474633,547895,50,2
"FFF","2013B",529240,527437,59,1
"DDD","2013B",556337,547960,100,1
"DDD","2013B",92775,547303,203,1
"FFF","2013B",543436,526743,182,13
"DDD","2013B",160005,547303,128,1
"DDD","2013B",544603,547272,22,1
"FFF","2013B",547400,527261,155,2
"BBB","2013B",2626410,542891,32,1
"FFF","2013B",383907,526801,220,1
"FFF","2013B",552142,526738,0,1
"FFF","2013B",391822,526845,199,1
"FFF","2013B",552142,526849,23,5
"BBB","2013B",2205383,543055,125,1
"BBB","2013B",108377,542808,-3,2
"FFF","2013B",431251,527203,137,1
"BBB","2013B",543719,542811,100,4
"FFF","2013B",559155,526737,137,13
"DDD","2013B",480207,547816,3,1
"FFF","2013B",1919940,526721,26,5
"DDD","2013B",134188,547962,227,1
"FFF","2013B",2642994,527388,25,1
"DDD","2013B",549545,547272,129,1
"FFF","2013B",543010,526738,102,1
"DDD","2013B",422768,547557,127,2
"FFF","2013B",557445,527176,29,5
"DDD","2013B",547629,547821,26,1
"FFF","2013B",560182,526737,167,1
"BBB","2013B",549907,542811,23,1
"BBB","2013B",270567,542864,99,9
"FFF","2013B",118668,526738,30,3
"BBB","2013B",400049,543058,119,3
"DDD","2013B",477517,547303,212,1
"BBB","2013B",554226,542807,85,2
"BBB","2013B",558662,542807,50,1
"FFF","2013B",545048,527507,21,1
"DDD","2013B",556373,547303,170,3
"FFF","2013B",2031252,526721,-17,5
"FFF","2013B",1882255,526789,157,2
"DDD","2013B",540848,547274,200,1
"FFF","2013B",542653,526738,25,11
"FFF","2013B",542635,526721,150,5
"FFF","2013B",422340,527189,146,1
"FFF","2013B",2481646,527114,33,2
"FFF","2013B",554476,526794,220,9
"FFF","2013B",548857,527219,11,2
"FFF","2013B",539922,527114,66,1
"DDD","2013B",548650,547303,-5,8
"FFF","2013B",536214,527109,90,1
"DDD","2013B",386880,547272,141,4
"FFF","2013B",391891,526820,-5,4
"DDD","2013B",373369,547272,35,1
"BBB","2013B",546632,542811,150,1
"BBB","2013B",2254619,542811,223,2
"FFF","2013B",534792,527106,77,1
"BBB","2013B",525520,542864,25,6
"BBB","2013B",554986,542795,23,5
"DDD","2013B",476041,547303,0,19
"FFF","2013B",540147,526735,166,1
"DDD","2013B",2232218,547831,50,1
"FFF","2013B",559155,526739,50,2
"DDD","2013B",2672686,547855,9,1
"DDD","2013B",160005,547275,234,4
"DDD","2013B",517646,547272,16,6
"FFF","2013B",546682,526845,46,1
"FFF","2013B",534854,526760,65,1
"BBB","2013B",2290090,542811,63,3
"FFF","2013B",2617541,527204,3,3
"DDD","2013B",560114,547679,29,1
"FFF","2013B",485528,526754,176,21
"DDD","2013B",480207,547948,139,1
"FFF","2013B",550651,527423,25,1
"FFF","2013B",559770,527181,58,1
"DDD","2013B",1510198,547267,53,10
"FFF","2013B",505508,526737,219,3
"BBB","2013B",549512,543068,1,5
"FFF","2013B",541349,526738,222,3
"DDD","2013B",560381,547816,15,1
"BBB","2013B",558965,542811,49,3
"DDD","2013B",554995,547937,198,1
"BBB","2013B",490514,542811,117,3
"BBB","2013B",97154,543188,225,2
"FFF","2013B",2481646,526737,128,1
"FFF","2013B",290252,526745,-15,1
"FFF","2013B",478432,526744,221,14
"FFF","2013B",478660,526738,8,2
"DDD","2013B",503368,547272,209,2
"FFF","2013B",550495,527179,65,1
"FFF","2013B",534792,527169,16,1
"FFF","2013B",383541,527169,23,1
"FFF","2013B",554919,526738,-1,1
"FFF","2013B",554592,526721,-15,1
"FFF","2013B",387174,527115,13,1
"FFF","2013B",254325,527146,138,1
"FFF","2013B",1073767,526823,95,1
"FFF","2013B",443950,527169,219,1
"FFF","2013B",526549,527505,68,1
"FFF","2013B",538916,526738,43,3
"FFF","2013B",557710,526721,65,3
"BBB","2013B",104054,543055,41,2
"FFF","2013B",1917796,526721,-11,1
"FFF","2013B",482513,527214,131,1
"BBB","2013B",34863,543193,50,1
"DDD","2013B",336684,547948,145,1
"FFF","2013B",543019,526721,-12,1
"BBB","2013B",232695,542893,108,1
"FFF","2013B",549626,527173,7,1
"DDD","2013B",553382,547838,229,2
"FFF","2013B",2001665,526757,166,14
"FFF","2013B",2617541,526737,173,1
"FFF","2013B",203050,527203,24,2
"DDD","2013B",554446,547697,81,2
"DDD","2013B",534203,547272,125,2
"FFF","2013B",547581,527117,28,2
"FFF","2013B",479892,527398,3,2
"FFF","2013B",530296,527169,175,1
"BBB","2013B",540184,542807,237,9
"FFF","2013B",359883,526738,94,1
"DDD","2013B",1470291,547557,124,11
"DDD","2013B",505579,547850,11,1
"BBB","2013B",550077,542807,92,12
"BBB","2013B",544881,542808,13,2
"BBB","2013B",541013,542811,53,1
"FFF","2013B",153785,526738,177,1
"FFF","2013B",2445410,527116,196,1
"DDD","2013B",398199,547739,137,1
"FFF","2013B",547953,526775,130,20
"DDD","2013B",373126,547557,143,1
"FFF","2013B",554620,526801,220,1
"FFF","2013B",479860,527108,75,1
"BBB","2013B",544627,542811,27,1
"FFF","2013B",383541,526745,17,4
"FFF","2013B",558628,527203,11,2
"BBB","2013B",425820,542811,122,2
"FFF","2013B",510186,527169,128,2
"FFF","2013B",550435,527385,142,1
"FFF","2013B",540209,527111,216,2
"FFF","2013B",550792,527204,151,1
"DDD","2013B",244875,547303,94,2
"DDD","2013B",345568,547303,24,4
"DDD","2013B",419273,547272,51,3
"FFF","2013B",554908,526737,226,3
"FFF","2013B",37298,527203,187,1
"DDD","2013B",467822,547272,31,2
"FFF","2013B",549239,526780,90,1
"BBB","2013B",557758,542795,69,2
"DDD","2013B",527917,547272,141,8
"FFF","2013B",543019,526737,12,2
"BBB","2013B",351290,542864,27,2
"FFF","2013B",33915,526848,74,1
"FFF","2013B",2389267,526721,6,2
"DDD","2013B",446814,547303,44,3
"FFF","2013B",359417,526742,145,11
"DDD","2013B",537138,547272,213,1
"FFF","2013B",1905259,527169,185,1
"FFF","2013B",2354732,527507,12,1
"BBB","2013B",537434,542811,38,2
"FFF","2013B",2514431,526853,121,13
"DDD","2013B",2640992,547868,27,3
"DDD","2013B",546000,547303,30,2
"BBB","2013B",535773,542795,49,8
"FFF","2013B",529561,527204,31,2
"BBB","2013B",2575914,542864,29,4
"DDD","2013B",291133,547838,142,1
"FFF","2013B",532968,527116,143,2
"DDD","2013B",527323,547552,142,2
"FFF","2013B",541579,526738,28,1
"FFF","2013B",531270,527173,17,1
"FFF","2013B",529097,527353,11,1
"DDD","2013B",131609,547930,38,2
"FFF","2013B",1558539,527389,39,4
"FFF","2013B",50263,527111,163,2
"DDD","2013B",180667,547303,122,6
"BBB","2013B",544351,543020,116,1
"FFF","2013B",530445,527420,175,1
"FFF","2013B",559405,526735,-15,5
"FFF","2013B",2686866,526738,47,1
"FFF","2013B",415952,526743,161,50
"FFF","2013B",395588,527251,57,1
"DDD","2013B",548959,547277,-3,2
"FFF","2013B",60519,526737,24,2
"DDD","2013B",466216,547272,91,2
"DDD","2013B",546221,547936,116,1
"FFF","2013B",525700,527114,30,1
"BBB","2013B",559458,542811,217,3
"FFF","2013B",551583,526835,3,2
"BBB","2013B",325511,542894,158,1
"DDD","2013B",2454933,547946,120,2
"BBB","2013B",91322,542864,226,14
"FFF","2013B",2383921,526744,195,4
"FFF","2013B",538916,526735,-1,1
"DDD","2013B",536170,547273,75,1
"BBB","2013B",232695,542864,226,1
"BBB","2013B",479519,542807,101,3
"DDD","2013B",1044992,547746,171,1
"FFF","2013B",530445,526738,14,3
"BBB","2013B",480815,542811,81,5
"DDD","2013B",2465876,547272,46,4
"FFF","2013B",108330,527169,13,1
"FFF","2013B",353221,527115,127,1
"FFF","2013B",542635,526844,52,39
"FFF","2013B",558760,527261,181,1
"DDD","2013B",2615892,547539,133,2
"DDD","2013B",475883,547272,16,3
"FFF","2013B",551495,526738,47,1
"DDD","2013B",270814,547856,181,1
"FFF","2013B",2090053,526735,-18,3
"FFF","2013B",243657,526738,72,2
"FFF","2013B",543010,527109,107,2
"BBB","2013B",560319,542808,0,3
"FFF","2013B",390400,526738,30,1
"DDD","2013B",519102,547872,-16,1
"FFF","2013B",265112,526721,117,3
"FFF","2013B",237953,527448,129,1
"FFF","2013B",544894,527203,-8,1
"DDD","2013B",2476998,547953,50,1
"FFF","2013B",549513,527439,19,1
"DDD","2013B",420388,547946,171,2
"FFF","2013B",551212,526827,212,8
"DDD","2013B",549095,547303,150,2
"BBB","2013B",555837,542807,22,3
"FFF","2013B",2617541,527230,54,2
"DDD","2013B",556082,547303,3,6
"FFF","2013B",110116,526721,141,2
"FFF","2013B",2678429,527507,154,1
"DDD","2013B",554161,547303,171,2
"FFF","2013B",43430,527377,84,1
"FFF","2013B",551796,526738,20,8
"FFF","2013B",553655,526801,39,6
"BBB","2013B",553729,542892,86,1
"BBB","2013B",2528966,542864,45,4
"BBB","2013B",548834,542864,146,4
"FFF","2013B",371787,526777,117,1
"DDD","2013B",331232,547953,48,1
"FFF","2013B",550123,526721,142,5
"DDD","2013B",474633,547568,165,1
"FFF","2013B",1839012,526721,177,15
"BBB","2013B",557285,543066,29,3
"DDD","2013B",525820,547303,34,1
"BBB","2013B",498296,543324,111,1
"DDD","2013B",481350,547894,163,2
"FFF","2013B",550909,526821,23,4
"BBB","2013B",530669,542807,89,9
"FFF","2013B",548087,527203,30,1
"FFF","2013B",443696,527203,168,1
"DDD","2013B",557504,547548,15,2
"DDD","2013B",556360,547918,-16,1
"DDD","2013B",524369,547851,28,1
"FFF","2013B",425748,526735,18,3
"DDD","2013B",291133,547841,95,1
"FFF","2013B",558801,527261,138,1
"DDD","2013B",433386,547931,169,2
"DDD","2013B",2374404,547838,-10,2
"DDD","2013B",291133,547804,209,2
"FFF","2013B",520711,526735,-18,3
"FFF","2013B",549751,526760,74,1
"FFF","2013B",1905259,526745,2,5
"FFF","2013B",534750,526791,40,1
"FFF","2013B",482187,527113,175,19
"FFF","2013B",277044,527197,-18,3
"FFF","2013B",560072,526721,221,5
"DDD","2013B",233771,547687,115,1
"DDD","2013B",543340,547271,222,1
"FFF","2013B",526417,526738,192,2
"BBB","2013B",539232,543066,60,2
"FFF","2013B",442436,527354,2,1
"FFF","2013B",1510285,527354,14,1
"FFF","2013B",548312,527119,136,4
"DDD","2013B",473640,547272,33,2
"FFF","2013B",552648,526860,217,9
"FFF","2013B",524377,526738,33,1
"FFF","2013B",491636,527111,160,1
"BBB","2013B",498065,543178,29,1
"DDD","2013B",467822,547539,150,17
"BBB","2013B",527980,543020,20,1
"BBB","2013B",1574398,542811,3,1
"FFF","2013B",1510285,526833,163,4
"DDD","2013B",519094,547774,197,3
"FFF","2013B",334134,526721,131,5
"FFF","2013B",559423,526738,35,4
"FFF","2013B",244816,527425,3,1
"DDD","2013B",290043,547542,93,3
"DDD","2013B",134025,547272,135,1
"DDD","2013B",528420,547953,28,1
"BBB","2013B",502717,543126,25,1
"FFF","2013B",531190,526735,11,1
"FFF","2013B",354171,526845,1,5
"FFF","2013B",425748,526788,13,1
"BBB","2013B",272580,542810,96,2
"FFF","2013B",416725,526737,98,1
"DDD","2013B",165421,547866,2,2
"DDD","2013B",538701,547272,149,1
"BBB","2013B",377846,542864,228,9
"DDD","2013B",249996,547855,-5,2
"FFF","2013B",479057,527169,42,2
"DDD","2013B",513854,547272,73,12
"BBB","2013B",545697,542807,227,1
"FFF","2013B",337189,526796,132,9
"BBB","2013B",518879,542811,223,4
"DDD","2013B",465843,547272,150,1
"DDD","2013B",2377623,547954,77,1
"FFF","2013B",1966591,526764,166,1
"FFF","2013B",420720,527111,210,2
"FFF","2013B",469743,526738,156,1
"FFF","2013B",407818,526738,126,2
"DDD","2013B",536170,547895,119,1
"FFF","2013B",536698,526821,46,1
"DDD","2013B",556660,547279,168,2
"BBB","2013B",541232,542892,89,2
"FFF","2013B",505508,527526,178,3
"FFF","2013B",411013,526757,222,2
"FFF","2013B",303595,526833,164,2
"BBB","2013B",555086,542807,186,3
"DDD","2013B",536145,547900,-8,1
"DDD","2013B",270814,547673,24,1
"FFF","2013B",2158399,527169,84,2
"FFF","2013B",443989,526721,165,13
"BBB","2013B",528904,542864,43,1
"BBB","2013B",1923618,542799,133,2
"FFF","2013B",559609,527194,195,1
"BBB","2013B",152910,543041,42,1
"FFF","2013B",149693,526721,221,9
"BBB","2013B",367609,542807,76,1
"DDD","2013B",266757,547542,96,7
"DDD","2013B",401486,547959,220,5
"DDD","2013B",537658,547633,88,1
"FFF","2013B",559397,526823,-1,8
"DDD","2013B",554691,547947,40,1
"BBB","2013B",1678401,542894,158,1
"FFF","2013B",559155,526739,54,9
"BBB","2013B",481143,542795,17,1
"FFF","2013B",307689,527145,65,1
"DDD","2013B",2133242,547895,24,3
"FFF","2013B",542100,526834,218,1
"DDD","2013B",180958,547552,143,1
"FFF","2013B",1919940,526827,94,22
"FFF","2013B",550651,526793,44,1
"FFF","2013B",542635,527176,221,1
"BBB","2013B",510845,542811,178,5
"DDD","2013B",191972,547760,133,1
"DDD","2013B",491106,547846,113,1
"FFF","2013B",249362,526850,67,1
"DDD","2013B",423386,547895,13,1
"FFF","2013B",534431,527225,16,2
"FFF","2013B",551212,526853,137,13
"DDD","2013B",544091,547731,143,1
"BBB","2013B",540750,542864,165,2
"FFF","2013B",531270,526721,65,2
"BBB","2013B",535145,543195,75,3
"DDD","2013B",2643034,547960,11,1
"FFF","2013B",499993,526739,21,1
"FFF","2013B",520073,526738,85,1
"FFF","2013B",142339,527368,114,1
